polyclinic,date,time,patientCount
Choa Chu Kang,2018-04-07,11:40,116
Choa Chu Kang,2018-04-07,11:45,101
Choa Chu Kang,2018-04-07,11:50,101
Choa Chu Kang,2018-04-07,11:55,101
Choa Chu Kang,2018-04-07,12:00,94
Choa Chu Kang,2018-04-09,08:05,4
Choa Chu Kang,2018-04-09,08:10,77
Choa Chu Kang,2018-04-09,08:15,77
Choa Chu Kang,2018-04-09,08:20,77
Choa Chu Kang,2018-04-09,08:25,106
Choa Chu Kang,2018-04-09,08:30,106
Choa Chu Kang,2018-04-09,08:35,106
Choa Chu Kang,2018-04-09,08:40,102
Choa Chu Kang,2018-04-09,08:45,102
Choa Chu Kang,2018-04-09,08:50,102
Choa Chu Kang,2018-04-09,08:55,123
Choa Chu Kang,2018-04-09,09:00,123
Choa Chu Kang,2018-04-09,09:05,123
Choa Chu Kang,2018-04-09,09:10,150
Choa Chu Kang,2018-04-09,09:15,150
Choa Chu Kang,2018-04-09,09:20,150
Choa Chu Kang,2018-04-09,09:25,154
Choa Chu Kang,2018-04-09,09:30,154
Choa Chu Kang,2018-04-09,09:35,154
Choa Chu Kang,2018-04-09,09:40,178
Choa Chu Kang,2018-04-09,09:45,178
Choa Chu Kang,2018-04-09,09:50,178
Choa Chu Kang,2018-04-09,09:55,185
Choa Chu Kang,2018-04-09,10:00,185
Choa Chu Kang,2018-04-09,10:05,185
Choa Chu Kang,2018-04-09,10:10,209
Choa Chu Kang,2018-04-09,10:15,209
Choa Chu Kang,2018-04-09,10:20,209
Choa Chu Kang,2018-04-09,10:25,224
Choa Chu Kang,2018-04-09,10:30,224
Choa Chu Kang,2018-04-09,10:35,224
Choa Chu Kang,2018-04-09,10:40,234
Choa Chu Kang,2018-04-09,10:45,234
Choa Chu Kang,2018-04-09,10:50,234
Choa Chu Kang,2018-04-09,10:55,253
Choa Chu Kang,2018-04-09,11:00,253
Choa Chu Kang,2018-04-09,11:05,253
Choa Chu Kang,2018-04-09,11:10,251
Choa Chu Kang,2018-04-09,11:15,251
Choa Chu Kang,2018-04-09,11:20,251
Choa Chu Kang,2018-04-09,11:25,265
Choa Chu Kang,2018-04-09,11:30,265
Choa Chu Kang,2018-04-09,11:35,265
Choa Chu Kang,2018-04-09,11:40,284
Choa Chu Kang,2018-04-09,11:45,284
Choa Chu Kang,2018-04-09,11:50,284
Choa Chu Kang,2018-04-09,11:55,282
Choa Chu Kang,2018-04-09,12:00,282
Choa Chu Kang,2018-04-09,13:35,207
Choa Chu Kang,2018-04-09,13:40,191
Choa Chu Kang,2018-04-09,13:45,191
Choa Chu Kang,2018-04-09,13:50,191
Choa Chu Kang,2018-04-09,13:55,190
Choa Chu Kang,2018-04-09,14:00,190
Choa Chu Kang,2018-04-09,14:05,190
Choa Chu Kang,2018-04-09,14:10,206
Choa Chu Kang,2018-04-09,14:15,206
Choa Chu Kang,2018-04-09,14:20,206
Choa Chu Kang,2018-04-09,14:25,218
Choa Chu Kang,2018-04-09,14:30,218
Choa Chu Kang,2018-04-09,14:35,218
Choa Chu Kang,2018-04-09,14:40,214
Choa Chu Kang,2018-04-09,14:45,214
Choa Chu Kang,2018-04-09,14:50,214
Choa Chu Kang,2018-04-09,14:55,225
Choa Chu Kang,2018-04-09,15:00,225
Choa Chu Kang,2018-04-09,15:05,225
Choa Chu Kang,2018-04-09,15:10,241
Choa Chu Kang,2018-04-09,15:15,241
Choa Chu Kang,2018-04-09,15:20,241
Choa Chu Kang,2018-04-09,15:25,252
Choa Chu Kang,2018-04-09,15:30,252
Choa Chu Kang,2018-04-09,15:35,252
Choa Chu Kang,2018-04-09,15:40,244
Choa Chu Kang,2018-04-09,15:45,244
Choa Chu Kang,2018-04-09,15:50,244
Choa Chu Kang,2018-04-09,15:55,245
Choa Chu Kang,2018-04-09,16:00,245
Choa Chu Kang,2018-04-10,08:00,32
Choa Chu Kang,2018-04-10,08:05,85
Choa Chu Kang,2018-04-10,08:10,85
Choa Chu Kang,2018-04-10,08:15,85
Choa Chu Kang,2018-04-10,08:20,113
Choa Chu Kang,2018-04-10,08:25,113
Choa Chu Kang,2018-04-10,08:30,113
Choa Chu Kang,2018-04-10,08:35,114
Choa Chu Kang,2018-04-10,08:40,114
Choa Chu Kang,2018-04-10,08:45,114
Choa Chu Kang,2018-04-10,08:50,120
Choa Chu Kang,2018-04-10,08:55,120
Choa Chu Kang,2018-04-10,09:00,120
Choa Chu Kang,2018-04-10,09:05,120
Choa Chu Kang,2018-04-10,09:10,120
Choa Chu Kang,2018-04-10,09:15,120
Choa Chu Kang,2018-04-10,09:20,144
Choa Chu Kang,2018-04-10,09:25,144
Choa Chu Kang,2018-04-10,09:30,144
Choa Chu Kang,2018-04-10,09:35,142
Choa Chu Kang,2018-04-10,09:40,142
Choa Chu Kang,2018-04-10,09:45,142
Choa Chu Kang,2018-04-10,09:50,138
Choa Chu Kang,2018-04-10,09:55,138
Choa Chu Kang,2018-04-10,10:00,138
Choa Chu Kang,2018-04-10,10:05,150
Choa Chu Kang,2018-04-10,10:10,150
Choa Chu Kang,2018-04-10,10:15,150
Choa Chu Kang,2018-04-10,10:20,156
Choa Chu Kang,2018-04-10,10:25,156
Choa Chu Kang,2018-04-10,10:30,156
Choa Chu Kang,2018-04-10,10:35,181
Choa Chu Kang,2018-04-10,10:40,181
Choa Chu Kang,2018-04-10,10:45,181
Choa Chu Kang,2018-04-10,10:50,184
Choa Chu Kang,2018-04-10,10:55,184
Choa Chu Kang,2018-04-10,11:00,184
Choa Chu Kang,2018-04-10,11:05,172
Choa Chu Kang,2018-04-10,11:10,172
Choa Chu Kang,2018-04-10,11:15,172
Choa Chu Kang,2018-04-10,11:20,197
Choa Chu Kang,2018-04-10,11:25,197
Choa Chu Kang,2018-04-10,11:30,197
Choa Chu Kang,2018-04-10,11:35,200
Choa Chu Kang,2018-04-10,11:40,200
Choa Chu Kang,2018-04-10,11:45,200
Choa Chu Kang,2018-04-10,11:50,198
Choa Chu Kang,2018-04-10,11:55,198
Choa Chu Kang,2018-04-10,13:30,106
Choa Chu Kang,2018-04-10,13:35,103
Choa Chu Kang,2018-04-10,13:40,103
Choa Chu Kang,2018-04-10,13:45,103
Choa Chu Kang,2018-04-10,13:50,110
Choa Chu Kang,2018-04-10,13:55,110
Choa Chu Kang,2018-04-10,14:00,110
Choa Chu Kang,2018-04-10,14:05,130
Choa Chu Kang,2018-04-10,14:10,130
Choa Chu Kang,2018-04-10,14:15,130
Choa Chu Kang,2018-04-10,14:20,142
Choa Chu Kang,2018-04-10,14:25,142
Choa Chu Kang,2018-04-10,14:30,142
Choa Chu Kang,2018-04-10,14:35,140
Choa Chu Kang,2018-04-10,14:40,140
Choa Chu Kang,2018-04-10,14:45,140
Choa Chu Kang,2018-04-10,14:50,147
Choa Chu Kang,2018-04-10,14:55,147
Choa Chu Kang,2018-04-10,15:00,147
Choa Chu Kang,2018-04-10,15:05,169
Choa Chu Kang,2018-04-10,15:10,169
Choa Chu Kang,2018-04-10,15:15,169
Choa Chu Kang,2018-04-10,15:20,190
Choa Chu Kang,2018-04-10,15:25,190
Choa Chu Kang,2018-04-10,15:30,190
Choa Chu Kang,2018-04-10,15:35,192
Choa Chu Kang,2018-04-10,15:40,192
Choa Chu Kang,2018-04-10,15:45,192
Choa Chu Kang,2018-04-10,15:50,182
Choa Chu Kang,2018-04-10,15:55,182
Choa Chu Kang,2018-04-11,08:00,39
Choa Chu Kang,2018-04-11,08:05,79
Choa Chu Kang,2018-04-11,08:10,79
Choa Chu Kang,2018-04-11,08:15,79
Choa Chu Kang,2018-04-11,08:20,99
Choa Chu Kang,2018-04-11,08:25,99
Choa Chu Kang,2018-04-11,08:30,99
Choa Chu Kang,2018-04-11,08:35,92
Choa Chu Kang,2018-04-11,08:40,92
Choa Chu Kang,2018-04-11,08:45,92
Choa Chu Kang,2018-04-11,08:50,85
Choa Chu Kang,2018-04-11,08:55,85
Choa Chu Kang,2018-04-11,09:00,85
Choa Chu Kang,2018-04-11,09:05,93
Choa Chu Kang,2018-04-11,09:10,93
Choa Chu Kang,2018-04-11,09:15,93
Choa Chu Kang,2018-04-11,09:20,105
Choa Chu Kang,2018-04-11,09:25,105
Choa Chu Kang,2018-04-11,09:30,105
Choa Chu Kang,2018-04-11,09:35,100
Choa Chu Kang,2018-04-11,09:40,100
Choa Chu Kang,2018-04-11,09:45,100
Choa Chu Kang,2018-04-11,09:50,103
Choa Chu Kang,2018-04-11,09:55,103
Choa Chu Kang,2018-04-11,10:00,103
Choa Chu Kang,2018-04-11,10:05,111
Choa Chu Kang,2018-04-11,10:10,111
Choa Chu Kang,2018-04-11,10:15,111
Choa Chu Kang,2018-04-11,10:20,118
Choa Chu Kang,2018-04-11,10:25,118
Choa Chu Kang,2018-04-11,10:30,118
Choa Chu Kang,2018-04-11,10:35,123
Choa Chu Kang,2018-04-11,10:40,123
Choa Chu Kang,2018-04-11,10:45,123
Choa Chu Kang,2018-04-11,10:50,116
Choa Chu Kang,2018-04-11,10:55,116
Choa Chu Kang,2018-04-11,11:00,116
Choa Chu Kang,2018-04-11,11:05,121
Choa Chu Kang,2018-04-11,11:10,121
Choa Chu Kang,2018-04-11,11:15,121
Choa Chu Kang,2018-04-11,11:20,133
Choa Chu Kang,2018-04-11,11:25,133
Choa Chu Kang,2018-04-11,11:30,133
Choa Chu Kang,2018-04-11,11:35,142
Choa Chu Kang,2018-04-11,11:40,142
Choa Chu Kang,2018-04-11,11:45,142
Choa Chu Kang,2018-04-11,11:50,143
Choa Chu Kang,2018-04-11,11:55,143
Choa Chu Kang,2018-04-11,13:30,65
Choa Chu Kang,2018-04-11,13:35,69
Choa Chu Kang,2018-04-11,13:40,69
Choa Chu Kang,2018-04-11,13:45,69
Choa Chu Kang,2018-04-11,13:50,85
Choa Chu Kang,2018-04-11,13:55,85
Choa Chu Kang,2018-04-11,14:00,85
Choa Chu Kang,2018-04-11,14:05,116
Choa Chu Kang,2018-04-11,14:10,116
Choa Chu Kang,2018-04-11,14:15,116
Choa Chu Kang,2018-04-11,14:20,125
Choa Chu Kang,2018-04-11,14:25,125
Choa Chu Kang,2018-04-11,14:30,125
Choa Chu Kang,2018-04-11,14:35,113
Choa Chu Kang,2018-04-11,14:40,113
Choa Chu Kang,2018-04-11,14:45,113
Choa Chu Kang,2018-04-11,14:50,116
Choa Chu Kang,2018-04-11,14:55,116
Choa Chu Kang,2018-04-11,15:00,116
Choa Chu Kang,2018-04-11,15:05,116
Choa Chu Kang,2018-04-11,15:10,116
Choa Chu Kang,2018-04-11,15:15,116
Choa Chu Kang,2018-04-11,15:20,114
Choa Chu Kang,2018-04-11,15:25,114
Choa Chu Kang,2018-04-11,15:30,114
Choa Chu Kang,2018-04-11,15:35,111
Choa Chu Kang,2018-04-11,15:40,111
Choa Chu Kang,2018-04-11,15:45,111
Choa Chu Kang,2018-04-11,15:50,105
Choa Chu Kang,2018-04-11,15:55,105
Choa Chu Kang,2018-04-12,08:00,0
Choa Chu Kang,2018-04-12,08:05,45
Choa Chu Kang,2018-04-12,08:10,45
Choa Chu Kang,2018-04-12,08:15,45
Choa Chu Kang,2018-04-12,08:20,69
Choa Chu Kang,2018-04-12,08:25,69
Choa Chu Kang,2018-04-12,08:30,69
Choa Chu Kang,2018-04-12,08:35,80
Choa Chu Kang,2018-04-12,08:40,80
Choa Chu Kang,2018-04-12,08:45,80
Choa Chu Kang,2018-04-12,08:50,74
Choa Chu Kang,2018-04-12,08:55,74
Choa Chu Kang,2018-04-12,09:00,74
Choa Chu Kang,2018-04-12,09:05,83
Choa Chu Kang,2018-04-12,09:10,83
Choa Chu Kang,2018-04-12,09:15,83
Choa Chu Kang,2018-04-12,09:20,91
Choa Chu Kang,2018-04-12,09:25,91
Choa Chu Kang,2018-04-12,09:30,91
Choa Chu Kang,2018-04-12,09:35,102
Choa Chu Kang,2018-04-12,09:40,102
Choa Chu Kang,2018-04-12,09:45,102
Choa Chu Kang,2018-04-12,09:50,94
Choa Chu Kang,2018-04-12,09:55,94
Choa Chu Kang,2018-04-12,10:00,94
Choa Chu Kang,2018-04-12,10:05,103
Choa Chu Kang,2018-04-12,10:10,103
Choa Chu Kang,2018-04-12,10:15,103
Choa Chu Kang,2018-04-12,10:20,105
Choa Chu Kang,2018-04-12,10:25,105
Choa Chu Kang,2018-04-12,10:30,105
Choa Chu Kang,2018-04-12,10:35,99
Choa Chu Kang,2018-04-12,10:40,99
Choa Chu Kang,2018-04-12,10:45,99
Choa Chu Kang,2018-04-12,10:50,116
Choa Chu Kang,2018-04-12,10:55,116
Choa Chu Kang,2018-04-12,11:00,116
Choa Chu Kang,2018-04-12,11:05,108
Choa Chu Kang,2018-04-12,11:10,108
Choa Chu Kang,2018-04-12,11:15,108
Choa Chu Kang,2018-04-12,11:20,113
Choa Chu Kang,2018-04-12,11:25,113
Choa Chu Kang,2018-04-12,11:30,113
Choa Chu Kang,2018-04-12,11:35,123
Choa Chu Kang,2018-04-12,11:40,123
Choa Chu Kang,2018-04-12,11:45,123
Choa Chu Kang,2018-04-12,11:50,132
Choa Chu Kang,2018-04-12,11:55,132
Choa Chu Kang,2018-04-12,13:30,30
Choa Chu Kang,2018-04-12,13:35,37
Choa Chu Kang,2018-04-12,13:40,37
Choa Chu Kang,2018-04-12,13:45,37
Choa Chu Kang,2018-04-12,13:50,47
Choa Chu Kang,2018-04-12,13:55,47
Choa Chu Kang,2018-04-12,14:00,47
Choa Chu Kang,2018-04-12,14:05,58
Choa Chu Kang,2018-04-12,14:10,58
Choa Chu Kang,2018-04-12,14:15,58
Choa Chu Kang,2018-04-12,14:20,97
Choa Chu Kang,2018-04-12,14:25,97
Choa Chu Kang,2018-04-12,14:30,97
Choa Chu Kang,2018-04-12,14:35,130
Choa Chu Kang,2018-04-12,14:40,130
Choa Chu Kang,2018-04-12,14:45,130
Choa Chu Kang,2018-04-12,14:50,116
Choa Chu Kang,2018-04-12,14:55,116
Choa Chu Kang,2018-04-12,15:00,116
Choa Chu Kang,2018-04-12,15:05,115
Choa Chu Kang,2018-04-12,15:10,115
Choa Chu Kang,2018-04-12,15:15,115
Choa Chu Kang,2018-04-12,15:20,116
Choa Chu Kang,2018-04-12,15:25,116
Choa Chu Kang,2018-04-12,15:30,116
Choa Chu Kang,2018-04-12,15:35,114
Choa Chu Kang,2018-04-12,15:40,114
Choa Chu Kang,2018-04-12,15:45,114
Choa Chu Kang,2018-04-12,15:50,106
Choa Chu Kang,2018-04-12,15:55,106
Choa Chu Kang,2018-04-13,08:00,23
Choa Chu Kang,2018-04-13,08:05,56
Choa Chu Kang,2018-04-13,08:10,56
Choa Chu Kang,2018-04-13,08:15,56
Choa Chu Kang,2018-04-13,08:20,83
Choa Chu Kang,2018-04-13,08:25,83
Choa Chu Kang,2018-04-13,08:30,83
Choa Chu Kang,2018-04-13,08:35,86
Choa Chu Kang,2018-04-13,08:40,86
Choa Chu Kang,2018-04-13,08:45,86
Choa Chu Kang,2018-04-13,08:50,87
Choa Chu Kang,2018-04-13,08:55,87
Choa Chu Kang,2018-04-13,09:00,87
Choa Chu Kang,2018-04-13,09:05,99
Choa Chu Kang,2018-04-13,09:10,99
Choa Chu Kang,2018-04-13,09:15,99
Choa Chu Kang,2018-04-13,09:20,97
Choa Chu Kang,2018-04-13,09:25,97
Choa Chu Kang,2018-04-13,09:30,97
Choa Chu Kang,2018-04-13,09:35,119
Choa Chu Kang,2018-04-13,09:40,119
Choa Chu Kang,2018-04-13,09:45,119
Choa Chu Kang,2018-04-13,09:50,110
Choa Chu Kang,2018-04-13,09:55,110
Choa Chu Kang,2018-04-13,10:00,110
Choa Chu Kang,2018-04-13,10:05,127
Choa Chu Kang,2018-04-13,10:10,127
Choa Chu Kang,2018-04-13,10:15,127
Choa Chu Kang,2018-04-13,10:20,113
Choa Chu Kang,2018-04-13,10:25,113
Choa Chu Kang,2018-04-13,10:30,113
Choa Chu Kang,2018-04-13,10:35,114
Choa Chu Kang,2018-04-13,10:40,114
Choa Chu Kang,2018-04-13,10:45,114
Choa Chu Kang,2018-04-13,10:50,110
Choa Chu Kang,2018-04-13,10:55,110
Choa Chu Kang,2018-04-13,11:00,110
Choa Chu Kang,2018-04-13,11:05,125
Choa Chu Kang,2018-04-13,11:10,125
Choa Chu Kang,2018-04-13,11:15,125
Choa Chu Kang,2018-04-13,11:20,125
Choa Chu Kang,2018-04-13,11:25,125
Choa Chu Kang,2018-04-13,11:30,125
Choa Chu Kang,2018-04-13,11:35,127
Choa Chu Kang,2018-04-13,11:40,127
Choa Chu Kang,2018-04-13,11:45,127
Choa Chu Kang,2018-04-13,11:50,129
Choa Chu Kang,2018-04-13,11:55,129
Choa Chu Kang,2018-04-13,13:30,41
Choa Chu Kang,2018-04-13,13:35,39
Choa Chu Kang,2018-04-13,13:40,39
Choa Chu Kang,2018-04-13,13:45,39
Choa Chu Kang,2018-04-13,13:50,49
Choa Chu Kang,2018-04-13,13:55,49
Choa Chu Kang,2018-04-13,14:00,49
Choa Chu Kang,2018-04-13,14:05,67
Choa Chu Kang,2018-04-13,14:10,67
Choa Chu Kang,2018-04-13,14:15,67
Choa Chu Kang,2018-04-13,14:20,106
Choa Chu Kang,2018-04-13,14:25,106
Choa Chu Kang,2018-04-13,14:30,106
Choa Chu Kang,2018-04-13,14:35,102
Choa Chu Kang,2018-04-13,14:40,102
Choa Chu Kang,2018-04-13,14:45,102
Choa Chu Kang,2018-04-13,14:50,98
Choa Chu Kang,2018-04-13,14:55,98
Choa Chu Kang,2018-04-13,15:00,98
Choa Chu Kang,2018-04-13,15:05,99
Choa Chu Kang,2018-04-13,15:10,99
Choa Chu Kang,2018-04-13,15:15,99
Choa Chu Kang,2018-04-13,15:20,110
Choa Chu Kang,2018-04-13,15:25,110
Choa Chu Kang,2018-04-13,15:30,110
Choa Chu Kang,2018-04-13,15:35,106
Choa Chu Kang,2018-04-13,15:40,106
Choa Chu Kang,2018-04-13,15:45,106
Choa Chu Kang,2018-04-13,15:50,104
Choa Chu Kang,2018-04-13,15:55,104
Choa Chu Kang,2018-04-14,08:00,44
Choa Chu Kang,2018-04-14,08:05,44
Choa Chu Kang,2018-04-14,08:10,91
Choa Chu Kang,2018-04-14,08:15,91
Choa Chu Kang,2018-04-14,08:20,109
Choa Chu Kang,2018-04-14,08:25,109
Choa Chu Kang,2018-04-14,08:30,109
Choa Chu Kang,2018-04-14,08:35,108
Choa Chu Kang,2018-04-14,08:40,108
Choa Chu Kang,2018-04-14,08:45,108
Choa Chu Kang,2018-04-14,08:50,98
Choa Chu Kang,2018-04-14,08:55,98
Choa Chu Kang,2018-04-14,09:00,98
Choa Chu Kang,2018-04-14,09:05,98
Choa Chu Kang,2018-04-14,09:10,114
Choa Chu Kang,2018-04-14,09:15,114
Choa Chu Kang,2018-04-14,09:20,114
Choa Chu Kang,2018-04-14,09:25,124
Choa Chu Kang,2018-04-14,09:30,124
Choa Chu Kang,2018-04-14,09:35,124
Choa Chu Kang,2018-04-14,09:40,139
Choa Chu Kang,2018-04-14,09:45,139
Choa Chu Kang,2018-04-14,09:50,139
Choa Chu Kang,2018-04-14,09:55,148
Choa Chu Kang,2018-04-14,10:00,148
Choa Chu Kang,2018-04-14,10:05,148
Choa Chu Kang,2018-04-14,10:10,144
Choa Chu Kang,2018-04-14,10:15,144
Choa Chu Kang,2018-04-14,10:20,144
Choa Chu Kang,2018-04-14,10:25,140
Choa Chu Kang,2018-04-14,10:30,140
Choa Chu Kang,2018-04-14,10:35,139
Choa Chu Kang,2018-04-14,10:40,139
Choa Chu Kang,2018-04-14,10:45,139
Choa Chu Kang,2018-04-14,10:50,135
Choa Chu Kang,2018-04-14,10:55,135
Choa Chu Kang,2018-04-14,11:00,135
Choa Chu Kang,2018-04-14,11:05,135
Choa Chu Kang,2018-04-14,11:10,129
Choa Chu Kang,2018-04-14,11:15,129
Choa Chu Kang,2018-04-14,11:20,129
Choa Chu Kang,2018-04-14,11:25,131
Choa Chu Kang,2018-04-14,11:30,131
Choa Chu Kang,2018-04-14,11:35,131
Choa Chu Kang,2018-04-14,11:40,121
Choa Chu Kang,2018-04-14,11:45,121
Choa Chu Kang,2018-04-14,11:50,121
Choa Chu Kang,2018-04-14,11:55,113
Choa Chu Kang,2018-04-14,12:00,113
Choa Chu Kang,2018-04-16,08:00,29
Choa Chu Kang,2018-04-16,08:05,87
Choa Chu Kang,2018-04-16,08:10,87
Choa Chu Kang,2018-04-16,08:15,87
Choa Chu Kang,2018-04-16,08:20,87
Choa Chu Kang,2018-04-16,08:25,134
Choa Chu Kang,2018-04-16,08:30,134
Choa Chu Kang,2018-04-16,08:35,132
Choa Chu Kang,2018-04-16,08:40,132
Choa Chu Kang,2018-04-16,08:45,132
Choa Chu Kang,2018-04-16,08:50,151
Choa Chu Kang,2018-04-16,08:55,151
Choa Chu Kang,2018-04-16,09:00,151
Choa Chu Kang,2018-04-16,09:05,148
Choa Chu Kang,2018-04-16,09:10,148
Choa Chu Kang,2018-04-16,09:15,148
Choa Chu Kang,2018-04-16,09:20,148
Choa Chu Kang,2018-04-16,09:25,154
Choa Chu Kang,2018-04-16,09:30,154
Choa Chu Kang,2018-04-16,09:35,173
Choa Chu Kang,2018-04-16,09:40,173
Choa Chu Kang,2018-04-16,09:45,173
Choa Chu Kang,2018-04-16,09:50,181
Choa Chu Kang,2018-04-16,09:55,181
Choa Chu Kang,2018-04-16,10:00,181
Choa Chu Kang,2018-04-16,10:05,189
Choa Chu Kang,2018-04-16,10:10,189
Choa Chu Kang,2018-04-16,10:15,189
Choa Chu Kang,2018-04-16,10:20,197
Choa Chu Kang,2018-04-16,10:25,197
Choa Chu Kang,2018-04-16,10:30,197
Choa Chu Kang,2018-04-16,10:35,197
Choa Chu Kang,2018-04-16,10:40,197
Choa Chu Kang,2018-04-16,10:45,197
Choa Chu Kang,2018-04-16,10:50,198
Choa Chu Kang,2018-04-16,10:55,198
Choa Chu Kang,2018-04-16,11:00,198
Choa Chu Kang,2018-04-16,11:05,213
Choa Chu Kang,2018-04-16,11:10,213
Choa Chu Kang,2018-04-16,11:15,213
Choa Chu Kang,2018-04-16,11:20,216
Choa Chu Kang,2018-04-16,11:25,216
Choa Chu Kang,2018-04-16,11:30,216
Choa Chu Kang,2018-04-16,11:35,226
Choa Chu Kang,2018-04-16,11:40,226
Choa Chu Kang,2018-04-16,11:45,226
Choa Chu Kang,2018-04-16,11:50,225
Choa Chu Kang,2018-04-16,11:55,225
Choa Chu Kang,2018-04-16,13:30,148
Choa Chu Kang,2018-04-16,13:35,152
Choa Chu Kang,2018-04-16,13:40,152
Choa Chu Kang,2018-04-16,13:45,152
Choa Chu Kang,2018-04-16,13:50,161
Choa Chu Kang,2018-04-16,13:55,161
Choa Chu Kang,2018-04-16,14:00,161
Choa Chu Kang,2018-04-16,14:05,185
Choa Chu Kang,2018-04-16,14:10,185
Choa Chu Kang,2018-04-16,14:15,185
Choa Chu Kang,2018-04-16,14:20,179
Choa Chu Kang,2018-04-16,14:25,179
Choa Chu Kang,2018-04-16,14:30,179
Choa Chu Kang,2018-04-16,14:35,186
Choa Chu Kang,2018-04-16,14:40,186
Choa Chu Kang,2018-04-16,14:45,186
Choa Chu Kang,2018-04-16,14:50,199
Choa Chu Kang,2018-04-16,14:55,199
Choa Chu Kang,2018-04-16,15:00,199
Choa Chu Kang,2018-04-16,15:05,217
Choa Chu Kang,2018-04-16,15:10,217
Choa Chu Kang,2018-04-16,15:15,217
Choa Chu Kang,2018-04-16,15:20,228
Choa Chu Kang,2018-04-16,15:25,228
Choa Chu Kang,2018-04-16,15:30,228
Choa Chu Kang,2018-04-16,15:35,225
Choa Chu Kang,2018-04-16,15:40,225
Choa Chu Kang,2018-04-16,15:45,225
Choa Chu Kang,2018-04-16,15:50,204
Choa Chu Kang,2018-04-16,15:55,204
Choa Chu Kang,2018-04-17,08:00,37
Choa Chu Kang,2018-04-17,08:05,67
Choa Chu Kang,2018-04-17,08:10,67
Choa Chu Kang,2018-04-17,08:15,67
Choa Chu Kang,2018-04-17,08:20,90
Choa Chu Kang,2018-04-17,08:25,90
Choa Chu Kang,2018-04-17,08:30,90
Choa Chu Kang,2018-04-17,08:35,107
Choa Chu Kang,2018-04-17,08:40,107
Choa Chu Kang,2018-04-17,08:45,107
Choa Chu Kang,2018-04-17,08:50,113
Choa Chu Kang,2018-04-17,08:55,113
Choa Chu Kang,2018-04-17,09:00,113
Choa Chu Kang,2018-04-17,09:05,107
Choa Chu Kang,2018-04-17,09:10,107
Choa Chu Kang,2018-04-17,09:15,107
Choa Chu Kang,2018-04-17,09:20,104
Choa Chu Kang,2018-04-17,09:25,104
Choa Chu Kang,2018-04-17,09:30,104
Choa Chu Kang,2018-04-17,09:35,104
Choa Chu Kang,2018-04-17,09:40,95
Choa Chu Kang,2018-04-17,09:45,95
Choa Chu Kang,2018-04-17,09:50,95
Choa Chu Kang,2018-04-17,09:55,96
Choa Chu Kang,2018-04-17,10:00,96
Choa Chu Kang,2018-04-17,10:05,97
Choa Chu Kang,2018-04-17,10:10,97
Choa Chu Kang,2018-04-17,10:15,97
Choa Chu Kang,2018-04-17,10:20,102
Choa Chu Kang,2018-04-17,10:25,102
Choa Chu Kang,2018-04-17,10:30,102
Choa Chu Kang,2018-04-17,10:35,104
Choa Chu Kang,2018-04-17,10:40,104
Choa Chu Kang,2018-04-17,10:45,104
Choa Chu Kang,2018-04-17,10:50,97
Choa Chu Kang,2018-04-17,10:55,97
Choa Chu Kang,2018-04-17,11:00,97
Choa Chu Kang,2018-04-17,11:05,100
Choa Chu Kang,2018-04-17,11:10,100
Choa Chu Kang,2018-04-17,11:15,100
Choa Chu Kang,2018-04-17,11:20,99
Choa Chu Kang,2018-04-17,11:25,99
Choa Chu Kang,2018-04-17,11:30,99
Choa Chu Kang,2018-04-17,11:35,117
Choa Chu Kang,2018-04-17,11:40,117
Choa Chu Kang,2018-04-17,11:45,117
Choa Chu Kang,2018-04-17,11:50,117
Choa Chu Kang,2018-04-17,11:55,117
Choa Chu Kang,2018-04-17,13:30,61
Choa Chu Kang,2018-04-17,13:35,69
Choa Chu Kang,2018-04-17,13:40,69
Choa Chu Kang,2018-04-17,13:45,69
Choa Chu Kang,2018-04-17,13:50,91
Choa Chu Kang,2018-04-17,13:55,91
Choa Chu Kang,2018-04-17,14:00,91
Choa Chu Kang,2018-04-17,14:05,126
Choa Chu Kang,2018-04-17,14:10,126
Choa Chu Kang,2018-04-17,14:15,126
Choa Chu Kang,2018-04-17,14:20,107
Choa Chu Kang,2018-04-17,14:25,107
Choa Chu Kang,2018-04-17,14:30,107
Choa Chu Kang,2018-04-17,14:35,125
Choa Chu Kang,2018-04-17,14:40,125
Choa Chu Kang,2018-04-17,14:45,125
Choa Chu Kang,2018-04-17,14:50,124
Choa Chu Kang,2018-04-17,14:55,124
Choa Chu Kang,2018-04-17,15:00,124
Choa Chu Kang,2018-04-17,15:05,118
Choa Chu Kang,2018-04-17,15:10,118
Choa Chu Kang,2018-04-17,15:15,118
Choa Chu Kang,2018-04-17,15:20,117
Choa Chu Kang,2018-04-17,15:25,117
Choa Chu Kang,2018-04-17,15:30,117
Choa Chu Kang,2018-04-17,15:35,107
Choa Chu Kang,2018-04-17,15:40,107
Choa Chu Kang,2018-04-17,15:45,107
Choa Chu Kang,2018-04-17,15:50,103
Choa Chu Kang,2018-04-17,15:55,103
Choa Chu Kang,2018-04-17,16:00,103
Clementi,2018-03-08,15:15,76
Clementi,2018-03-08,15:20,76
Clementi,2018-03-08,15:25,76
Clementi,2018-03-08,15:30,80
Clementi,2018-03-08,15:35,80
Clementi,2018-03-08,15:40,80
Clementi,2018-03-08,15:45,74
Clementi,2018-03-08,15:50,74
Clementi,2018-03-08,15:55,74
